heap_kb,requisicao,tamanho_bytes,alocacao_ok,fragmentacao_pct,ocupado_pct,livre_pct,maior_bloco_bytes,total_livre_bytes,random_acionado,bytes_recuperados_random,blocos_liberados_random
32,1,248,true,0,0000,0,7568,99,2432,32520,32520,false,0,0
32,2,493,true,0,0000,2,2705,97,7295,32024,32024,false,0,0
32,3,735,true,0,0000,4,5166,95,4834,31288,31288,false,0,0
32,4,980,true,0,0000,7,5073,92,4927,30308,30308,false,0,0
32,5,169,true,0,0000,8,0322,91,9678,30136,30136,false,0,0
32,6,745,true,0,0000,10,3149,89,6851,29388,29388,false,0,0
32,7,562,true,0,0000,12,0361,87,9639,28824,28824,false,0,0
32,8,76,true,0,0000,12,2681,87,7319,28748,28748,false,0,0
32,9,217,true,0,0000,12,9395,87,0605,28528,28528,false,0,0
32,10,767,true,0,0000,15,2832,84,7168,27760,27760,false,0,0
32,11,306,true,0,0000,16,2231,83,7769,27452,27452,false,0,0
32,12,724,true,0,0000,18,4326,81,5674,26728,26728,false,0,0
32,13,305,true,0,0000,19,3726,80,6274,26420,26420,false,0,0
32,14,684,true,0,0000,21,4600,78,5400,25736,25736,false,0,0
32,15,751,true,0,0000,23,7549,76,2451,24984,24984,false,0,0
32,16,588,true,0,0000,25,5493,74,4507,24396,24396,false,0,0
32,17,375,true,0,0000,26,6968,73,3032,24020,24020,false,0,0
32,18,262,true,0,0000,27,5024,72,4976,23756,23756,false,0,0
32,19,144,true,0,0000,27,9419,72,0581,23612,23612,false,0,0
32,20,642,true,0,0000,29,9072,70,0928,22968,22968,false,0,0
32,21,282,true,0,0000,30,7739,69,2261,22684,22684,false,0,0
32,22,651,true,0,0000,32,7637,67,2363,22032,22032,false,0,0
32,23,499,true,0,0000,34,2896,65,7104,21532,21532,false,0,0
32,24,386,true,0,0000,35,4736,64,5264,21144,21144,false,0,0
32,25,318,true,0,0000,36,4502,63,5498,20824,20824,false,0,0
32,26,519,true,0,0000,38,0371,61,9629,20304,20304,false,0,0
32,27,454,true,0,0000,39,4287,60,5713,19848,19848,false,0,0
32,28,309,true,0,0000,40,3809,59,6191,19536,19536,false,0,0
32,29,523,true,0,0000,41,9800,58,0200,19012,19012,false,0,0
32,30,436,true,0,0000,43,3105,56,6895,18576,18576,false,0,0
32,31,595,true,0,0000,45,1294,54,8706,17980,17980,false,0,0
32,32,635,true,0,0000,47,0703,52,9297,17344,17344,false,0,0
32,33,205,true,0,0000,47,7051,52,2949,17136,17136,false,0,0
32,34,966,true,0,0000,50,6592,49,3408,16168,16168,false,0,0
32,35,201,true,0,0000,51,2817,48,7183,15964,15964,false,0,0
32,36,231,true,0,0000,51,9897,48,0103,15732,15732,false,0,0
32,37,677,true,0,0000,54,0649,45,9351,15052,15052,false,0,0
32,38,568,true,0,0000,55,7983,44,2017,14484,14484,false,0,0
32,39,1000,true,0,0000,58,8501,41,1499,13484,13484,false,0,0
32,40,298,true,0,0000,59,7656,40,2344,13184,13184,false,0,0
32,41,286,true,0,0000,60,6445,39,3555,12896,12896,false,0,0
32,42,494,true,0,0000,62,1582,37,8418,12400,12400,false,0,0
32,43,816,true,0,0000,64,6484,35,3516,11584,11584,false,0,0
32,44,261,true,0,0000,65,4541,34,5459,11320,11320,false,0,0
32,45,484,true,0,0000,66,9312,33,0688,10836,10836,false,0,0
32,46,822,true,0,0000,69,4458,30,5542,10012,10012,false,0,0
32,47,578,true,0,0000,71,2158,28,7842,9432,9432,false,0,0
32,48,425,true,0,0000,72,5220,27,4780,9004,9004,false,0,0
32,49,327,true,0,0000,73,5229,26,4771,8676,8676,false,0,0
32,50,876,true,0,0000,76,1963,23,8037,7800,7800,false,0,0
