heap_kb,requisicao,tamanho_bytes,alocacao_ok,fragmentacao_pct,ocupado_pct,livre_pct,maior_bloco_bytes,total_livre_bytes,random_acionado,bytes_recuperados_random,blocos_liberados_random
64,1,573,true,0,0000,0,8789,99,1211,64960,64960,false,0,0
64,2,112,true,0,0000,1,0498,98,9502,64848,64848,false,0,0
64,3,534,true,0,0000,1,8677,98,1323,64312,64312,false,0,0
64,4,872,true,0,0000,3,1982,96,8018,63440,63440,false,0,0
64,5,318,true,0,0000,3,6865,96,3135,63120,63120,false,0,0
64,6,504,true,0,0000,4,4556,95,5444,62616,62616,false,0,0
64,7,346,true,0,0000,4,9866,95,0134,62268,62268,false,0,0
64,8,284,true,0,0000,5,4199,94,5801,61984,61984,false,0,0
64,9,849,true,0,0000,6,7200,93,2800,61132,61132,false,0,0
64,10,769,true,0,0000,7,8979,92,1021,60360,60360,false,0,0
64,11,856,true,0,0000,9,2041,90,7959,59504,59504,false,0,0
64,12,33,true,0,0000,9,2590,90,7410,59468,59468,false,0,0
64,13,206,true,0,0000,9,5764,90,4236,59260,59260,false,0,0
64,14,811,true,0,0000,10,8154,89,1846,58448,58448,false,0,0
64,15,422,true,0,0000,11,4624,88,5376,58024,58024,false,0,0
64,16,368,true,0,0000,12,0239,87,9761,57656,57656,false,0,0
64,17,733,true,0,0000,13,1470,86,8530,56920,56920,false,0,0
64,18,890,true,0,0000,14,5081,85,4919,56028,56028,false,0,0
64,19,537,true,0,0000,15,3320,84,6680,55488,55488,false,0,0
64,20,944,true,0,0000,16,7725,83,2275,54544,54544,false,0,0
64,21,196,true,0,0000,17,0715,82,9285,54348,54348,false,0,0
64,22,234,true,0,0000,17,4316,82,5684,54112,54112,false,0,0
64,23,721,true,0,0000,18,5364,81,4636,53388,53388,false,0,0
64,24,993,true,0,0000,20,0562,79,9438,52392,52392,false,0,0
64,25,827,true,0,0000,21,3196,78,6804,51564,51564,false,0,0
64,26,749,true,0,0000,22,4670,77,5330,50812,50812,false,0,0
64,27,403,true,0,0000,23,0835,76,9165,50408,50408,false,0,0
64,28,599,true,0,0000,23,9990,76,0010,49808,49808,false,0,0
64,29,315,true,0,0000,24,4812,75,5188,49492,49492,false,0,0
64,30,107,true,0,0000,24,6460,75,3540,49384,49384,false,0,0
64,31,42,true,0,0000,24,7131,75,2869,49340,49340,false,0,0
64,32,665,true,0,0000,25,7324,74,2676,48672,48672,false,0,0
64,33,500,true,0,0000,26,4954,73,5046,48172,48172,false,0,0
64,34,798,true,0,0000,27,7161,72,2839,47372,47372,false,0,0
64,35,226,true,0,0000,28,0640,71,9360,47144,47144,false,0,0
64,36,599,true,0,0000,28,9795,71,0205,46544,46544,false,0,0
64,37,201,true,0,0000,29,2908,70,7092,46340,46340,false,0,0
64,38,39,true,0,0000,29,3518,70,6482,46300,46300,false,0,0
64,39,113,true,0,0000,29,5288,70,4712,46184,46184,false,0,0
64,40,687,true,0,0000,30,5786,69,4214,45496,45496,false,0,0
64,41,323,true,0,0000,31,0730,68,9270,45172,45172,false,0,0
64,42,364,true,0,0000,31,6284,68,3716,44808,44808,false,0,0
64,43,715,true,0,0000,32,7209,67,2791,44092,44092,false,0,0
64,44,125,true,0,0000,32,9163,67,0837,43964,43964,false,0,0
64,45,130,true,0,0000,33,1177,66,8823,43832,43832,false,0,0
64,46,16,true,0,0000,33,1421,66,8579,43816,43816,false,0,0
64,47,621,true,0,0000,34,0942,65,9058,43192,43192,false,0,0
64,48,643,true,0,0000,35,0769,64,9231,42548,42548,false,0,0
64,49,76,true,0,0000,35,1929,64,8071,42472,42472,false,0,0
64,50,341,true,0,0000,35,7178,64,2822,42128,42128,false,0,0
